,FID,Id,lat,lon
994,994,0,34.25,114.45
995,995,0,34.25,114.55
996,996,0,34.25,114.65
997,997,0,34.25,114.75
998,998,0,34.25,114.85
999,999,0,34.25,114.95
1000,1000,0,34.25,115.05
1001,1001,0,34.25,115.15
1002,1002,0,34.25,115.25
1003,1003,0,34.25,115.35
1004,1004,0,34.25,115.45
1005,1005,0,34.25,115.55
1006,1006,0,34.25,115.65
1007,1007,0,34.25,115.75
1008,1008,0,34.25,115.85
1009,1009,0,34.25,115.95
1010,1010,0,34.25,116.05
1011,1011,0,34.25,116.15
1012,1012,0,34.25,116.25
1013,1013,0,34.25,116.35
1014,1014,0,34.25,116.45
1015,1015,0,34.25,116.55
1016,1016,0,34.35,110.55
1017,1017,0,34.35,110.65
1018,1018,0,34.35,110.75
1019,1019,0,34.35,110.85
1020,1020,0,34.35,110.95
1021,1021,0,34.35,111.05
1022,1022,0,34.35,111.15
1023,1023,0,34.35,111.25
1024,1024,0,34.35,111.35
1025,1025,0,34.35,111.45
1026,1026,0,34.35,111.55
1027,1027,0,34.35,111.65
1028,1028,0,34.35,111.75
1029,1029,0,34.35,111.85
1030,1030,0,34.35,111.95
1031,1031,0,34.35,112.05
1032,1032,0,34.35,112.15
1033,1033,0,34.35,112.25
1034,1034,0,34.35,112.35
1035,1035,0,34.35,112.45
1036,1036,0,34.35,112.55
1037,1037,0,34.35,112.65
1038,1038,0,34.35,112.75
1039,1039,0,34.35,112.85
1040,1040,0,34.35,112.95
1041,1041,0,34.35,113.05
1042,1042,0,34.35,113.15
1043,1043,0,34.35,113.25
1044,1044,0,34.35,113.35
1045,1045,0,34.35,113.45
1046,1046,0,34.35,113.55
1047,1047,0,34.35,113.65
1048,1048,0,34.35,113.75
1049,1049,0,34.35,113.85
1050,1050,0,34.35,113.95
1051,1051,0,34.35,114.05
1052,1052,0,34.35,114.15
1053,1053,0,34.35,114.25
1054,1054,0,34.35,114.35
1055,1055,0,34.35,114.45
1056,1056,0,34.35,114.55
1057,1057,0,34.35,114.65
1058,1058,0,34.35,114.75
1059,1059,0,34.35,114.85
1060,1060,0,34.35,114.95
1061,1061,0,34.35,115.05
1062,1062,0,34.35,115.15
1063,1063,0,34.35,115.25
1064,1064,0,34.35,115.35
1065,1065,0,34.35,115.45
1066,1066,0,34.35,115.55
1067,1067,0,34.35,115.65
1068,1068,0,34.35,115.75
1069,1069,0,34.35,115.85
1070,1070,0,34.35,115.95
1071,1071,0,34.35,116.05
1072,1072,0,34.35,116.15
1073,1073,0,34.35,116.25
1074,1074,0,34.45,110.45
1075,1075,0,34.45,110.55
1076,1076,0,34.45,110.65
1077,1077,0,34.45,110.75
1078,1078,0,34.45,110.85
1079,1079,0,34.45,110.95
1080,1080,0,34.45,111.05
1081,1081,0,34.45,111.15
1082,1082,0,34.45,111.25
1083,1083,0,34.45,111.35
1084,1084,0,34.45,111.45
1085,1085,0,34.45,111.55
1086,1086,0,34.45,111.65
1087,1087,0,34.45,111.75
1088,1088,0,34.45,111.85
1089,1089,0,34.45,111.95
1090,1090,0,34.45,112.05
1091,1091,0,34.45,112.15
1092,1092,0,34.45,112.25
1093,1093,0,34.45,112.35
1094,1094,0,34.45,112.45
1095,1095,0,34.45,112.55
1096,1096,0,34.45,112.65
1097,1097,0,34.45,112.75
1098,1098,0,34.45,112.85
1099,1099,0,34.45,112.95
1100,1100,0,34.45,113.05
1101,1101,0,34.45,113.15
1102,1102,0,34.45,113.25
1103,1103,0,34.45,113.35
1104,1104,0,34.45,113.45
1105,1105,0,34.45,113.55
1106,1106,0,34.45,113.65
1107,1107,0,34.45,113.75
1108,1108,0,34.45,113.85
1109,1109,0,34.45,113.95
1110,1110,0,34.45,114.05
1111,1111,0,34.45,114.15
1112,1112,0,34.45,114.25
1113,1113,0,34.45,114.35
1114,1114,0,34.45,114.45
1115,1115,0,34.45,114.55
1116,1116,0,34.45,114.65
1117,1117,0,34.45,114.75
1118,1118,0,34.45,114.85
1119,1119,0,34.45,114.95
1120,1120,0,34.45,115.05
1121,1121,0,34.45,115.15
1122,1122,0,34.45,115.25
1123,1123,0,34.45,115.35
1124,1124,0,34.45,115.45
1125,1125,0,34.45,115.55
1126,1126,0,34.45,115.65
1127,1127,0,34.45,115.75
1128,1128,0,34.45,115.85
1129,1129,0,34.45,115.95
1130,1130,0,34.45,116.05
1131,1131,0,34.45,116.15
1132,1132,0,34.55,110.45
1133,1133,0,34.55,110.55
1134,1134,0,34.55,110.65
1135,1135,0,34.55,110.75
1136,1136,0,34.55,110.85
1137,1137,0,34.55,110.95
1138,1138,0,34.55,111.05
1139,1139,0,34.55,111.15
1140,1140,0,34.55,111.25
1141,1141,0,34.55,111.35
1142,1142,0,34.55,111.45
1143,1143,0,34.55,111.55
1144,1144,0,34.55,111.65
1145,1145,0,34.55,111.75
1146,1146,0,34.55,111.85
1147,1147,0,34.55,111.95
1148,1148,0,34.55,112.05
1149,1149,0,34.55,112.15
1150,1150,0,34.55,112.25
1151,1151,0,34.55,112.35
1152,1152,0,34.55,112.45
1153,1153,0,34.55,112.55
1154,1154,0,34.55,112.65
1155,1155,0,34.55,112.75
1156,1156,0,34.55,112.85
1157,1157,0,34.55,112.95
1158,1158,0,34.55,113.05
1159,1159,0,34.55,113.15
1160,1160,0,34.55,113.25
1161,1161,0,34.55,113.35
1162,1162,0,34.55,113.45
1163,1163,0,34.55,113.55
1164,1164,0,34.55,113.65
1165,1165,0,34.55,113.75
1166,1166,0,34.55,113.85
1167,1167,0,34.55,113.95
1168,1168,0,34.55,114.05
1169,1169,0,34.55,114.15
1170,1170,0,34.55,114.25
1171,1171,0,34.55,114.35
1172,1172,0,34.55,114.45
1173,1173,0,34.55,114.55
1174,1174,0,34.55,114.65
1175,1175,0,34.55,114.75
1176,1176,0,34.55,114.85
1177,1177,0,34.55,114.95
1178,1178,0,34.55,115.05
1179,1179,0,34.55,115.15
1180,1180,0,34.55,115.25
1181,1181,0,34.55,115.35
1182,1182,0,34.55,115.45
1183,1183,0,34.55,115.55
1184,1184,0,34.55,115.65
1185,1185,0,34.55,115.75
1186,1186,0,34.55,115.85
1187,1187,0,34.55,115.95
1188,1188,0,34.55,116.05
1189,1189,0,34.55,116.15
1190,1190,0,34.65,110.75
1191,1191,0,34.65,110.95
1192,1192,0,34.65,111.05
1193,1193,0,34.65,111.15
1194,1194,0,34.65,111.25
1195,1195,0,34.65,111.35
1196,1196,0,34.65,111.45
1197,1197,0,34.65,111.55
1198,1198,0,34.65,111.65
1199,1199,0,34.65,111.75
1200,1200,0,34.65,111.85
1201,1201,0,34.65,111.95
1202,1202,0,34.65,112.05
1203,1203,0,34.65,112.15
1204,1204,0,34.65,112.25
1205,1205,0,34.65,112.35
1206,1206,0,34.65,112.45
1207,1207,0,34.65,112.55
1208,1208,0,34.65,112.65
1209,1209,0,34.65,112.75
1210,1210,0,34.65,112.85
1211,1211,0,34.65,112.95
1212,1212,0,34.65,113.05
1213,1213,0,34.65,113.15
1214,1214,0,34.65,113.25
1215,1215,0,34.65,113.35
1216,1216,0,34.65,113.45
1217,1217,0,34.65,113.55
1218,1218,0,34.65,113.65
1219,1219,0,34.65,113.75
1220,1220,0,34.65,113.85
1221,1221,0,34.65,113.95
1222,1222,0,34.65,114.05
1223,1223,0,34.65,114.15
1224,1224,0,34.65,114.25
1225,1225,0,34.65,114.35
1226,1226,0,34.65,114.45
1227,1227,0,34.65,114.55
1228,1228,0,34.65,114.65
1229,1229,0,34.65,114.75
1230,1230,0,34.65,114.85
1231,1231,0,34.65,114.95
1232,1232,0,34.65,115.05
1233,1233,0,34.65,115.15
1234,1234,0,34.65,115.25
1235,1235,0,34.65,115.35
1236,1236,0,34.65,115.45
1237,1237,0,34.75,111.05
1238,1238,0,34.75,111.15
1239,1239,0,34.75,111.25
1240,1240,0,34.75,111.35
1241,1241,0,34.75,111.45
1242,1242,0,34.75,111.55
1243,1243,0,34.75,111.65
1244,1244,0,34.75,111.75
1245,1245,0,34.75,111.85
1246,1246,0,34.75,111.95
1247,1247,0,34.75,112.05
1248,1248,0,34.75,112.15
1249,1249,0,34.75,112.25
1250,1250,0,34.75,112.35
1251,1251,0,34.75,112.45
1252,1252,0,34.75,112.55
1253,1253,0,34.75,112.65
1254,1254,0,34.75,112.75
1255,1255,0,34.75,112.85
1256,1256,0,34.75,112.95
1257,1257,0,34.75,113.05
1258,1258,0,34.75,113.15
1259,1259,0,34.75,113.25
1260,1260,0,34.75,113.35
1261,1261,0,34.75,113.45
1262,1262,0,34.75,113.55
1263,1263,0,34.75,113.65
1264,1264,0,34.75,113.75
1265,1265,0,34.75,113.85
1266,1266,0,34.75,113.95
1267,1267,0,34.75,114.05
1268,1268,0,34.75,114.15
1269,1269,0,34.75,114.25
1270,1270,0,34.75,114.35
1271,1271,0,34.75,114.45
1272,1272,0,34.75,114.55
1273,1273,0,34.75,114.65
1274,1274,0,34.75,114.75
1275,1275,0,34.75,114.85
1276,1276,0,34.75,114.95
1277,1277,0,34.75,115.05
1278,1278,0,34.75,115.15
1279,1279,0,34.75,115.25
1280,1280,0,34.75,115.35
1281,1281,0,34.85,111.55
1282,1282,0,34.85,111.65
1283,1283,0,34.85,111.75
1284,1284,0,34.85,111.85
1285,1285,0,34.85,111.95
1286,1286,0,34.85,112.05
1287,1287,0,34.85,112.15
1288,1288,0,34.85,112.25
1289,1289,0,34.85,112.35
1290,1290,0,34.85,112.45
1291,1291,0,34.85,112.55
1292,1292,0,34.85,112.65
1293,1293,0,34.85,112.75
1294,1294,0,34.85,112.85
1295,1295,0,34.85,112.95
1296,1296,0,34.85,113.05
1297,1297,0,34.85,113.15
1298,1298,0,34.85,113.25
1299,1299,0,34.85,113.35
1300,1300,0,34.85,113.45
1301,1301,0,34.85,113.55
1302,1302,0,34.85,113.65
1303,1303,0,34.85,113.75
1304,1304,0,34.85,113.85
1305,1305,0,34.85,113.95
1306,1306,0,34.85,114.05
1307,1307,0,34.85,114.15
1308,1308,0,34.85,114.25
1309,1309,0,34.85,114.35
1310,1310,0,34.85,114.45
1311,1311,0,34.85,114.55
1312,1312,0,34.85,114.65
1313,1313,0,34.85,114.75
1314,1314,0,34.85,114.85
1315,1315,0,34.85,114.95
1316,1316,0,34.85,115.05
1317,1317,0,34.85,115.15
1318,1318,0,34.95,111.75
1319,1319,0,34.95,111.85
1320,1320,0,34.95,111.95
1321,1321,0,34.95,112.05
1322,1322,0,34.95,112.15
1323,1323,0,34.95,112.25
1324,1324,0,34.95,112.35
1325,1325,0,34.95,112.45
1326,1326,0,34.95,112.55
1327,1327,0,34.95,112.65
1328,1328,0,34.95,112.75
1329,1329,0,34.95,112.85
1330,1330,0,34.95,112.95
1331,1331,0,34.95,113.05
1332,1332,0,34.95,113.15
1333,1333,0,34.95,113.25
1334,1334,0,34.95,113.35
1335,1335,0,34.95,113.45
1336,1336,0,34.95,113.55
1337,1337,0,34.95,113.65
1338,1338,0,34.95,113.75
1339,1339,0,34.95,113.85
1340,1340,0,34.95,113.95
1341,1341,0,34.95,114.05
1342,1342,0,34.95,114.15
1343,1343,0,34.95,114.25
1344,1344,0,34.95,114.35
1345,1345,0,34.95,114.45
1346,1346,0,34.95,114.55
1347,1347,0,34.95,114.65
1348,1348,0,34.95,114.75
1349,1349,0,34.95,114.85
1350,1350,0,34.95,114.95
1351,1351,0,34.95,115.05
1352,1352,0,34.95,115.15
1353,1353,0,35.05,111.85
1354,1354,0,35.05,111.95
1355,1355,0,35.05,112.15
1356,1356,0,35.05,112.25
1357,1357,0,35.05,112.35
1358,1358,0,35.05,112.45
1359,1359,0,35.05,112.55
1360,1360,0,35.05,112.65
1361,1361,0,35.05,112.75
1362,1362,0,35.05,112.85
1363,1363,0,35.05,112.95
1364,1364,0,35.05,113.05
1365,1365,0,35.05,113.15
1366,1366,0,35.05,113.25
1367,1367,0,35.05,113.35
1368,1368,0,35.05,113.45
1369,1369,0,35.05,113.55
1370,1370,0,35.05,113.65
1371,1371,0,35.05,113.75
1372,1372,0,35.05,113.85
1373,1373,0,35.05,113.95
1374,1374,0,35.05,114.05
1375,1375,0,35.05,114.15
1376,1376,0,35.05,114.25
1377,1377,0,35.05,114.35
1378,1378,0,35.05,114.45
1379,1379,0,35.05,114.55
1380,1380,0,35.05,114.65
1381,1381,0,35.05,114.75
1382,1382,0,35.15,112.15
1383,1383,0,35.15,112.25
1384,1384,0,35.15,112.35
1385,1385,0,35.15,112.45
1386,1386,0,35.15,112.55
1387,1387,0,35.15,112.65
1388,1388,0,35.15,112.75
1389,1389,0,35.15,112.85
1390,1390,0,35.15,112.95
1391,1391,0,35.15,113.05
1392,1392,0,35.15,113.15
1393,1393,0,35.15,113.25
1394,1394,0,35.15,113.35
1395,1395,0,35.15,113.45
1396,1396,0,35.15,113.55
1397,1397,0,35.15,113.65
1398,1398,0,35.15,113.75
1399,1399,0,35.15,113.85
1400,1400,0,35.15,113.95
1401,1401,0,35.15,114.05
1402,1402,0,35.15,114.15
1403,1403,0,35.15,114.25
1404,1404,0,35.15,114.35
1405,1405,0,35.15,114.45
1406,1406,0,35.15,114.55
1407,1407,0,35.15,114.65
1408,1408,0,35.15,114.75
1409,1409,0,35.25,112.15
1410,1410,0,35.25,112.85
1411,1411,0,35.25,112.95
1412,1412,0,35.25,113.05
1413,1413,0,35.25,113.15
1414,1414,0,35.25,113.25
1415,1415,0,35.25,113.35
1416,1416,0,35.25,113.45
1417,1417,0,35.25,113.55
1418,1418,0,35.25,113.65
1419,1419,0,35.25,113.75
1420,1420,0,35.25,113.85
1421,1421,0,35.25,113.95
1422,1422,0,35.25,114.05
1423,1423,0,35.25,114.15
1424,1424,0,35.25,114.25
1425,1425,0,35.25,114.35
1426,1426,0,35.25,114.45
1427,1427,0,35.25,114.55
1428,1428,0,35.25,114.65
1429,1429,0,35.25,114.75
1430,1430,0,35.25,114.85
1431,1431,0,35.35,113.05
1432,1432,0,35.35,113.15
1433,1433,0,35.35,113.25
1434,1434,0,35.35,113.35
1435,1435,0,35.35,113.45
1436,1436,0,35.35,113.55
1437,1437,0,35.35,113.65
1438,1438,0,35.35,113.75
1439,1439,0,35.35,113.85
1440,1440,0,35.35,113.95
1441,1441,0,35.35,114.05
1442,1442,0,35.35,114.15
1443,1443,0,35.35,114.25
1444,1444,0,35.35,114.35
1445,1445,0,35.35,114.45
1446,1446,0,35.35,114.55
1447,1447,0,35.35,114.65
1448,1448,0,35.35,114.75
1449,1449,0,35.35,114.85
1450,1450,0,35.35,114.95
1451,1451,0,35.45,113.35
1452,1452,0,35.45,113.45
1453,1453,0,35.45,113.55
1454,1454,0,35.45,113.65
1455,1455,0,35.45,113.75
1456,1456,0,35.45,113.85
1457,1457,0,35.45,113.95
1458,1458,0,35.45,114.05
1459,1459,0,35.45,114.15
1460,1460,0,35.45,114.25
1461,1461,0,35.45,114.35
1462,1462,0,35.45,114.45
1463,1463,0,35.45,114.55
1464,1464,0,35.45,114.65
1465,1465,0,35.45,114.75
1466,1466,0,35.45,114.85
1467,1467,0,35.45,114.95
1468,1468,0,35.45,115.05
1469,1469,0,35.45,115.15
1470,1470,0,35.45,115.25
1471,1471,0,35.55,113.55
1472,1472,0,35.55,113.65
1473,1473,0,35.55,113.75
1474,1474,0,35.55,113.85
1475,1475,0,35.55,113.95
1476,1476,0,35.55,114.05
1477,1477,0,35.55,114.15
1478,1478,0,35.55,114.25
1479,1479,0,35.55,114.35
1480,1480,0,35.55,114.45
1481,1481,0,35.55,114.55
1482,1482,0,35.55,114.65
1483,1483,0,35.55,114.75
1484,1484,0,35.55,114.85
1485,1485,0,35.55,114.95
1486,1486,0,35.55,115.05
1487,1487,0,35.55,115.15
1488,1488,0,35.55,115.25
1489,1489,0,35.65,113.55
1490,1490,0,35.65,113.65
1491,1491,0,35.65,113.75
1492,1492,0,35.65,113.85
1493,1493,0,35.65,113.95
1494,1494,0,35.65,114.05
1495,1495,0,35.65,114.15
1496,1496,0,35.65,114.25
1497,1497,0,35.65,114.35
1498,1498,0,35.65,114.45
1499,1499,0,35.65,114.55
1500,1500,0,35.65,114.65
1501,1501,0,35.65,114.75
1502,1502,0,35.65,114.85
1503,1503,0,35.65,114.95
1504,1504,0,35.65,115.05
1505,1505,0,35.65,115.15
1506,1506,0,35.65,115.25
1507,1507,0,35.65,115.35
1508,1508,0,35.75,113.65
1509,1509,0,35.75,113.75
1510,1510,0,35.75,113.85
1511,1511,0,35.75,113.95
1512,1512,0,35.75,114.05
1513,1513,0,35.75,114.15
1514,1514,0,35.75,114.25
1515,1515,0,35.75,114.35
1516,1516,0,35.75,114.45
1517,1517,0,35.75,114.55
1518,1518,0,35.75,114.65
1519,1519,0,35.75,114.75
1520,1520,0,35.75,114.85
1521,1521,0,35.75,114.95
1522,1522,0,35.75,115.05
1523,1523,0,35.75,115.15
1524,1524,0,35.75,115.25
1525,1525,0,35.75,115.35
1526,1526,0,35.75,115.45
1527,1527,0,35.75,115.55
1528,1528,0,35.75,115.65
1529,1529,0,35.85,113.75
1530,1530,0,35.85,113.85
1531,1531,0,35.85,113.95
1532,1532,0,35.85,114.05
1533,1533,0,35.85,114.15
1534,1534,0,35.85,114.25
1535,1535,0,35.85,114.35
1536,1536,0,35.85,114.45
1537,1537,0,35.85,114.55
1538,1538,0,35.85,114.65
1539,1539,0,35.85,114.75
1540,1540,0,35.85,114.85
1541,1541,0,35.85,114.95
1542,1542,0,35.85,115.05
1543,1543,0,35.85,115.15
1544,1544,0,35.85,115.25
1545,1545,0,35.85,115.45
1546,1546,0,35.85,115.55
1547,1547,0,35.85,115.65
1548,1548,0,35.85,115.75
1549,1549,0,35.95,113.65
1550,1550,0,35.95,113.75
1551,1551,0,35.95,113.85
1552,1552,0,35.95,113.95
1553,1553,0,35.95,114.05
1554,1554,0,35.95,114.15
1555,1555,0,35.95,114.25
1556,1556,0,35.95,114.35
1557,1557,0,35.95,114.45
1558,1558,0,35.95,114.55
1559,1559,0,35.95,114.65
1560,1560,0,35.95,114.75
1561,1561,0,35.95,114.85
1562,1562,0,35.95,114.95
1563,1563,0,35.95,115.05
1564,1564,0,35.95,115.15
1565,1565,0,35.95,115.25
1566,1566,0,35.95,115.35
1567,1567,0,35.95,115.75
1568,1568,0,35.95,115.85
1569,1569,0,36.05,113.75
1570,1570,0,36.05,113.85
1571,1571,0,36.05,113.95
1572,1572,0,36.05,114.05
1573,1573,0,36.05,114.15
1574,1574,0,36.05,114.25
1575,1575,0,36.05,114.35
1576,1576,0,36.05,114.45
1577,1577,0,36.05,114.55
1578,1578,0,36.05,114.65
1579,1579,0,36.05,114.75
1580,1580,0,36.05,114.85
1581,1581,0,36.05,114.95
1582,1582,0,36.05,115.05
1583,1583,0,36.05,115.15
1584,1584,0,36.05,115.25
1585,1585,0,36.05,115.35
1586,1586,0,36.05,116.05
1587,1587,0,36.15,113.75
1588,1588,0,36.15,113.85
1589,1589,0,36.15,113.95
1590,1590,0,36.15,114.05
1591,1591,0,36.15,114.15
1592,1592,0,36.15,114.25
1593,1593,0,36.15,114.35
1594,1594,0,36.15,114.45
1595,1595,0,36.15,114.55
1596,1596,0,36.15,115.05
1597,1597,0,36.15,115.15
1598,1598,0,36.15,115.25
1599,1599,0,36.15,115.45
1600,1600,0,36.25,113.75
1601,1601,0,36.25,113.85
1602,1602,0,36.25,113.95
1603,1603,0,36.25,114.05
1604,1604,0,36.25,114.15
1605,1605,0,36.25,114.25
1606,1606,0,36.35,113.75
1607,1607,0,36.35,113.85
